image1,image2,similarity
glasses_7,glasses_2,74.0067564483136
glasses_7,glasses_3,232.01939574096
glasses_7,glasses_4,215.002325568818
glasses_7,glasses_5,150.003333296297
glasses_7,glasses_6,404.242501476527
glasses_8,glasses_1,221.576172004121
glasses_8,glasses_2,121.264174429219
glasses_8,glasses_3,279.064508671382
glasses_8,glasses_4,168.190368333029
glasses_8,glasses_5,103.484298325881
glasses_8,glasses_6,451.027715334657
glasses_8,glasses_7,47.8539444560216
glasses_9,glasses_1,232.572569319772
glasses_9,glasses_2,270.046292327816
glasses_9,glasses_3,112.040171367238
glasses_9,glasses_4,559.022360912334
glasses_9,glasses_5,494.049592652398
glasses_9,glasses_6,60.5309838016862
glasses_9,glasses_7,344.052321602398
glasses_9,glasses_8,391.011508782031
glasses_10,glasses_1,131.552270980018
glasses_10,glasses_2,110.040901486674
glasses_10,glasses_3,48.2597140480546
glasses_10,glasses_4,399.011278036098
glasses_10,glasses_5,334.001497002633
glasses_10,glasses_6,220.581050863396
glasses_10,glasses_7,184.010869244184
glasses_10,glasses_8,231.261756457915
glasses_10,glasses_9,160.199875156006
glasses_11,glasses_1,114.039466852489
glasses_11,glasses_2,245.055095845812
glasses_11,glasses_3,251.435876517254
glasses_11,glasses_4,426.287461696916
glasses_11,glasses_5,375.158633114047
glasses_11,glasses_6,345.579223912549
glasses_11,glasses_7,275.261693666227
glasses_11,glasses_8,294.877940850108
glasses_11,glasses_9,308.183386963022
glasses_11,glasses_10,243.016460347854
glasses_12,glasses_1,189.129585205488
glasses_12,glasses_2,216.020832328736
glasses_12,glasses_3,58.0086200490927
glasses_12,glasses_4,505.008910812473
glasses_12,glasses_5,440.028408173836
glasses_12,glasses_6,114.43775600736
glasses_12,glasses_7,290.027584894954
glasses_12,glasses_8,337.037089947086
glasses_12,glasses_9,54.0370243444252
glasses_12,glasses_10,106.169675519896
glasses_12,glasses_11,277.10828208482
glasses_13,glasses_1,123.490890352285
glasses_13,glasses_2,58.0086200490927
glasses_13,glasses_3,100.044989879554
glasses_13,glasses_4,347.001440919199
glasses_13,glasses_5,282.001773044071
glasses_13,glasses_6,272.360055808483
glasses_13,glasses_7,132.0
glasses_13,glasses_8,179.226114168667
glasses_13,glasses_9,212.084888664893
glasses_13,glasses_10,52.0384473250308
glasses_13,glasses_11,237.134982657557
glasses_13,glasses_12,158.050624801043
glasses_14,glasses_1,269.670168910097
glasses_14,glasses_2,172.002906952179
glasses_14,glasses_3,330.001515148037
glasses_14,glasses_4,117.00427342623
glasses_14,glasses_5,52.0864665724217
glasses_14,glasses_6,502.143405811527
glasses_14,glasses_7,98.0204060387428
glasses_14,glasses_8,51.478150704935
glasses_14,glasses_9,442.018099176945
glasses_14,glasses_10,282.02836736754
glasses_14,glasses_11,334.468234665117
glasses_14,glasses_12,388.005154604936
glasses_14,glasses_13,230.008695487801
glasses_15,glasses_1,355.485583392632
glasses_15,glasses_2,408.275642183072
glasses_15,glasses_3,250.337771820395
glasses_15,glasses_4,697.161387341554
glasses_15,glasses_5,632.228597897944
glasses_15,glasses_6,78.0256368125246
glasses_15,glasses_7,482.265487050442
glasses_15,glasses_8,529.046311772419
glasses_15,glasses_9,138.361844451424
glasses_15,glasses_10,298.543129212514
glasses_15,glasses_11,407.191601092164
glasses_15,glasses_12,192.374634502577
glasses_15,glasses_13,350.365523418044
glasses_15,glasses_14,580.168940912903
glasses_16,glasses_1,126.19429464124
glasses_16,glasses_2,27.1661554144122
glasses_16,glasses_3,131.003816738292
glasses_16,glasses_4,316.01424018547
glasses_16,glasses_5,251.049795857316
glasses_16,glasses_6,303.164971591376
glasses_16,glasses_7,101.079176886241
glasses_16,glasses_8,148.084435373877
glasses_16,glasses_9,243.008230313296
glasses_16,glasses_10,83.2165848854662
glasses_16,glasses_11,236.241401959944
glasses_16,glasses_12,189.0
glasses_16,glasses_13,31.2569992161756
glasses_16,glasses_14,199.010049997481
glasses_16,glasses_15,381.188929534949
glasses_2,glasses_1,698.696643758935
glasses_3,glasses_1,376.62979170533
glasses_3,glasses_2,568.641363251039
glasses_4,glasses_1,345.781723056613
glasses_4,glasses_2,373.63618668432
glasses_4,glasses_3,248.887524797849
glasses_5,glasses_1,590.478619426648
glasses_5,glasses_2,214.704448020995
glasses_5,glasses_3,372.662045290368
glasses_5,glasses_4,245.34465553584
glasses_6,glasses_1,301.761495224291
glasses_6,glasses_2,522.023945810918
glasses_6,glasses_3,513.156896085398
glasses_6,glasses_4,314.682379551191
glasses_6,glasses_5,511.046964573707
glasses_7,glasses_1,712.701901218174
glasses_7,glasses_2,219.173447296884
glasses_7,glasses_3,467.334997619481
glasses_7,glasses_4,368.164365467382
glasses_7,glasses_5,123.016259087976
glasses_7,glasses_6,625.731571842112
glasses_8,glasses_1,335.037311355019
glasses_8,glasses_2,414.315097480167
glasses_8,glasses_3,192.50974001333
glasses_8,glasses_4,56.4358042380899
glasses_8,glasses_5,261.275716437636
glasses_8,glasses_6,352.60459441136
glasses_8,glasses_7,380.938315216519
glasses_9,glasses_1,388.931870640605
glasses_9,glasses_2,372.065854386021
glasses_9,glasses_3,477.52068018045
glasses_9,glasses_4,237.54788990854
glasses_9,glasses_5,380.816228645787
glasses_9,glasses_6,150.013332740793
glasses_9,glasses_7,488.364617882991
glasses_9,glasses_8,289.927577163677
glasses_10,glasses_1,483.736498519597
glasses_10,glasses_2,514.198405287298
glasses_10,glasses_3,119.06720791217
glasses_10,glasses_4,270.384910821592
glasses_10,glasses_5,303.041251317374
glasses_10,glasses_6,573.282652798774
glasses_10,glasses_7,376.920416003166
glasses_10,glasses_8,222.35332243976
glasses_10,glasses_9,507.607131549587
glasses_11,glasses_1,73.0273921210391
glasses_11,glasses_2,675.662637712046
glasses_11,glasses_3,420.985747977292
glasses_11,glasses_4,344.70277051396
glasses_11,glasses_5,589.068756598073
glasses_11,glasses_6,237.876018127091
glasses_11,glasses_7,712.084966840334
glasses_11,glasses_8,345.908947557012
glasses_11,glasses_9,342.200233781335
glasses_11,glasses_10,520.038460116173
glasses_12,glasses_1,287.308196889682
glasses_12,glasses_2,452.991169891864
glasses_12,glasses_3,427.012880367794
glasses_12,glasses_4,217.276321765626
glasses_12,glasses_5,418.656183520559
glasses_12,glasses_6,97.7445650662992
glasses_12,glasses_7,536.121254941454
glasses_12,glasses_8,257.402408691139
glasses_12,glasses_9,102.068604379603
glasses_12,glasses_10,479.342257682337
glasses_12,glasses_11,240.526505815887
glasses_13,glasses_1,209.888065406302
glasses_13,glasses_2,591.041453706929
glasses_13,glasses_3,478.431813323487
glasses_13,glasses_4,322.530618701543
glasses_13,glasses_5,547.671434347274
glasses_13,glasses_6,98.4936546179499
glasses_13,glasses_7,667.839052466985
glasses_13,glasses_8,346.602077316337
glasses_13,glasses_9,228.037277654334
glasses_13,glasses_10,555.965826287911
glasses_13,glasses_11,141.852035586381
glasses_13,glasses_12,138.293166859393
glasses_14,glasses_1,600.053330963174
glasses_14,glasses_2,282.448225344044
glasses_14,glasses_3,336.989614083283
glasses_14,glasses_4,264.660159449812
glasses_14,glasses_5,73.1641988953614
glasses_14,glasses_6,556.003597110666
glasses_14,glasses_7,130.384048104053
glasses_14,glasses_8,265.016980588037
glasses_14,glasses_9,435.178124450207
glasses_14,glasses_10,250.697028303089
glasses_14,glasses_11,607.424892476428
glasses_14,glasses_12,460.419374049355
glasses_14,glasses_13,582.193266879651
glasses_15,glasses_1,275.029089370561
glasses_15,glasses_2,648.01234556141
glasses_15,glasses_3,573.069803776119
glasses_15,glasses_4,412.17957251664
glasses_15,glasses_5,627.536453124438
glasses_15,glasses_6,126.003968191482
glasses_15,glasses_7,745.093953807169
glasses_15,glasses_8,439.682840238279
glasses_15,glasses_9,276.016303866275
glasses_15,glasses_10,650.931640036033
glasses_15,glasses_11,202.009900747463
glasses_15,glasses_12,209.038274007417
glasses_15,glasses_13,95.1314879522022
glasses_15,glasses_14,667.011993895162
glasses_16,glasses_1,596.765448061464
glasses_16,glasses_2,117.345643293648
glasses_16,glasses_3,519.581562413448
glasses_16,glasses_4,294.390896598383
glasses_16,glasses_5,224.178500307233
glasses_16,glasses_6,405.019752604734
glasses_16,glasses_7,284.627827170851
glasses_16,glasses_8,343.640800837153
glasses_16,glasses_9,255.007843016641
glasses_16,glasses_10,488.804664462196
glasses_16,glasses_11,568.05809562051
glasses_16,glasses_12,339.09438214161
glasses_16,glasses_13,476.42837866777
glasses_16,glasses_14,297.107724571409
glasses_16,glasses_15,531.023539967862
glasses_2,glasses_1,508.709150694186
glasses_3,glasses_1,194.12624758131
glasses_3,glasses_2,577.06152185014
glasses_4,glasses_1,303.105592162203
glasses_4,glasses_2,559.151142357771
glasses_4,glasses_3,497.001006035199
glasses_5,glasses_1,296.319084771805
glasses_5,glasses_2,327.074914965975
glasses_5,glasses_3,459.36695571188
glasses_5,glasses_4,232.155120555201
glasses_6,glasses_1,351.240658238764
glasses_6,glasses_2,789.430807607608
glasses_6,glasses_3,492.931029658308
glasses_6,glasses_4,277.396827667513
glasses_6,glasses_5,479.066801187475
glasses_7,glasses_1,203.03940504247
glasses_7,glasses_2,522.664328226061
glasses_7,glasses_3,397.011334850782
glasses_7,glasses_4,100.079968025574
glasses_7,glasses_5,210.237960416286
glasses_7,glasses_6,269.601557859001
glasses_8,glasses_1,364.472221163699
glasses_8,glasses_2,382.001308898281
glasses_8,glasses_3,540.393375236966
glasses_8,glasses_4,206.021843502091
glasses_8,glasses_5,93.3434518324665
glasses_8,glasses_6,478.608399424833
glasses_8,glasses_7,226.744349433453
glasses_9,glasses_1,386.24603557836
glasses_9,glasses_2,794.88930046894
glasses_9,glasses_3,540.545095251081
glasses_9,glasses_4,257.939915484207
glasses_9,glasses_5,475.883389077618
glasses_9,glasses_6,60.5309838016862
glasses_9,glasses_7,272.405947071645
glasses_9,glasses_8,463.674454763253
glasses_10,glasses_1,425.574905275205
glasses_10,glasses_2,870.11780811566
glasses_10,glasses_3,293.061427008059
glasses_10,glasses_4,685.962826981171
glasses_10,glasses_5,721.080439340855
glasses_10,glasses_6,554.057758721959
glasses_10,glasses_7,596.168600313703
glasses_10,glasses_8,789.107090324247
glasses_10,glasses_9,614.0
glasses_11,glasses_1,76.5310394545899
glasses_11,glasses_2,512.0
glasses_11,glasses_3,270.0074073058
glasses_11,glasses_4,227.002202632485
glasses_11,glasses_5,254.939208439973
glasses_11,glasses_6,301.199269587428
glasses_11,glasses_7,127.09838708654
glasses_11,glasses_8,309.433353082695
glasses_11,glasses_9,327.9649371503
glasses_11,glasses_10,482.511139767778
glasses_12,glasses_1,128.316016147635
glasses_12,glasses_2,551.144264235781
glasses_12,glasses_3,66.0302960768767
glasses_12,glasses_4,431.001160091246
glasses_12,glasses_5,403.120329430308
glasses_12,glasses_6,437.60370199531
glasses_12,glasses_7,331.0377621964
glasses_12,glasses_8,480.83781049331
glasses_12,glasses_9,482.511139767778
glasses_12,glasses_10,327.9649371503
glasses_12,glasses_11,204.0
glasses_13,glasses_1,299.162163383005
glasses_13,glasses_2,780.877070991331
glasses_13,glasses_3,408.838598960519
glasses_13,glasses_4,329.334176787044
glasses_13,glasses_5,493.243347649008
glasses_13,glasses_6,108.07404868885
glasses_13,glasses_7,287.452604789033
glasses_13,glasses_8,512.712395013033
glasses_13,glasses_9,168.428026171418
glasses_13,glasses_10,446.161405771499
glasses_13,glasses_11,270.542048487846
glasses_13,glasses_12,360.423362172876
glasses_14,glasses_1,393.103039927193
glasses_14,glasses_2,602.190169298702
glasses_14,glasses_3,587.003407145137
glasses_14,glasses_4,90.0055553840984
glasses_14,glasses_5,280.401497856199
glasses_14,glasses_6,315.087289492928
glasses_14,glasses_7,190.065778087482
glasses_14,glasses_8,224.539528813971
glasses_14,glasses_9,279.427987145168
glasses_14,glasses_10,769.812964297173
glasses_14,glasses_11,317.0
glasses_14,glasses_12,521.0
glasses_14,glasses_13,387.587409496232
glasses_15,glasses_1,281.902465402486
glasses_15,glasses_2,778.125953814676
glasses_15,glasses_3,370.621100316752
glasses_15,glasses_4,359.68041370083
glasses_15,glasses_5,504.144820463327
glasses_15,glasses_6,159.012578118839
glasses_15,glasses_7,305.486497246605
glasses_15,glasses_8,532.226455561916
glasses_15,glasses_9,219.228191617775
glasses_15,glasses_10,395.126562002607
glasses_15,glasses_11,266.368166266166
glasses_15,glasses_12,326.88836014762
glasses_15,glasses_13,51.0392006206994
glasses_15,glasses_14,424.637492456801
glasses_16,glasses_1,505.357299343742
glasses_16,glasses_2,57.0350769263968
glasses_16,glasses_3,554.538546901836
glasses_16,glasses_4,586.365926704477
glasses_16,glasses_5,356.422502095477
glasses_16,glasses_6,803.795994018383
glasses_16,glasses_7,541.236547176925
glasses_16,glasses_8,420.259443677355
glasses_16,glasses_9,813.353551661269
glasses_16,glasses_10,846.64278181533
glasses_16,glasses_11,517.150848399188
glasses_16,glasses_12,534.607332534824
glasses_16,glasses_13,787.629354455508
glasses_16,glasses_14,635.666579269353
glasses_16,glasses_15,781.184357242258
glasses_2,glasses_1,266.007518690732
glasses_3,glasses_1,439.755613949384
glasses_3,glasses_2,565.322032119747
glasses_4,glasses_1,724.458418406467
glasses_4,glasses_2,540.370243444252
glasses_4,glasses_3,675.145169574663
glasses_5,glasses_1,185.34832073693
glasses_5,glasses_2,416.194665991769
glasses_5,glasses_3,294.151321601655
glasses_5,glasses_4,765.277727364386
glasses_6,glasses_1,218.048159817963
glasses_6,glasses_2,238.321211812965
glasses_6,glasses_3,327.200244498686
glasses_6,glasses_4,524.79805639884
glasses_6,glasses_5,248.871452762264
glasses_7,glasses_1,637.849512032423
glasses_7,glasses_2,486.625112381184
glasses_7,glasses_3,557.290767912048
glasses_7,glasses_4,118.067777145164
glasses_7,glasses_5,660.764708500689
glasses_7,glasses_6,428.444862263512
glasses_8,glasses_1,139.057542046449
glasses_8,glasses_2,297.531510936237
glasses_8,glasses_3,307.483332881638
glasses_8,glasses_4,645.530014794045
glasses_8,glasses_5,131.061054474623
glasses_8,glasses_6,121.630588258053
glasses_8,glasses_7,546.40003660322
glasses_9,glasses_1,174.774139963554
glasses_9,glasses_2,206.867107100186
glasses_9,glasses_3,361.653148748908
glasses_9,glasses_4,555.533977358721
glasses_9,glasses_5,238.0
glasses_9,glasses_6,49.3659801887899
glasses_9,glasses_7,464.484660672449
glasses_9,glasses_8,107.074740251845
glasses_10,glasses_1,378.841655576575
glasses_10,glasses_2,521.149690588031
glasses_10,glasses_3,64.1248781675256
glasses_10,glasses_4,683.465434385675
glasses_10,glasses_5,230.054341406547
glasses_10,glasses_6,285.804128731549
glasses_10,glasses_7,566.961197966845
glasses_10,glasses_8,250.011999712014
glasses_10,glasses_9,314.796759830847
glasses_11,glasses_1,27.1661554144122
glasses_11,glasses_2,264.594028655221
glasses_11,glasses_3,414.266822229345
glasses_11,glasses_4,705.87959313186
glasses_11,glasses_5,169.008875506584
glasses_11,glasses_6,194.023194489731
glasses_11,glasses_7,617.06563670326
glasses_11,glasses_8,112.004464196745
glasses_11,glasses_9,152.735064736294
glasses_11,glasses_10,353.882748943771
glasses_12,glasses_1,194.092761328186
glasses_12,glasses_2,325.6009827995
glasses_12,glasses_3,257.303322947839
glasses_12,glasses_4,619.78060634389
glasses_12,glasses_5,145.499140890934
glasses_12,glasses_6,111.449540151586
glasses_12,glasses_7,515.755756148199
glasses_12,glasses_8,55.0363516232681
glasses_12,glasses_9,120.440856855139
glasses_12,glasses_10,203.029554498846
glasses_12,glasses_11,167.026943934205
glasses_13,glasses_1,337.053408230803
glasses_13,glasses_2,205.0
glasses_13,glasses_3,733.426206240273
glasses_13,glasses_4,718.376642159251
glasses_13,glasses_5,520.973127905845
glasses_13,glasses_6,418.428010534668
glasses_13,glasses_7,680.080142336181
glasses_13,glasses_8,434.004608270465
glasses_13,glasses_9,375.485019674554
glasses_13,glasses_10,680.941994592785
glasses_13,glasses_11,352.029828281639
glasses_13,glasses_12,477.913172030234
glasses_14,glasses_1,225.88713996153
glasses_14,glasses_2,431.115993672237
glasses_14,glasses_3,236.685445264385
glasses_14,glasses_4,736.715005955492
glasses_14,glasses_5,57.5586657246326
glasses_14,glasses_6,236.135554290327
glasses_14,glasses_7,628.602418067255
glasses_14,glasses_8,133.932818980263
glasses_14,glasses_9,236.957802150509
glasses_14,glasses_10,172.568826848884
glasses_14,glasses_11,205.204775772885
glasses_14,glasses_12,125.015998976131
glasses_14,glasses_13,554.46009775276
glasses_15,glasses_1,308.527146293483
glasses_15,glasses_2,156.00320509528
glasses_15,glasses_3,690.906650713394
glasses_15,glasses_4,674.893324904018
glasses_15,glasses_5,489.400653861435
glasses_15,glasses_6,372.649969810813
glasses_15,glasses_7,633.480070720461
glasses_15,glasses_8,395.385887456798
glasses_15,glasses_9,331.006042240923
glasses_15,glasses_10,639.831227746818
glasses_15,glasses_11,320.731975331428
glasses_15,glasses_12,437.018306252724
glasses_15,glasses_13,49.0102030193714
glasses_15,glasses_14,519.572901525859
glasses_16,glasses_1,275.914841934971
glasses_16,glasses_2,42.5793377120875
glasses_16,glasses_3,538.906299833283
glasses_16,glasses_4,502.200159299059
glasses_16,glasses_5,411.126501213434
glasses_16,glasses_6,212.30167215545
glasses_16,glasses_7,445.33695108311
glasses_16,glasses_8,286.639145965794
glasses_16,glasses_9,187.800425984607
glasses_16,glasses_10,497.855400693816
glasses_16,glasses_11,270.312781791761
glasses_16,glasses_12,308.228811112784
glasses_16,glasses_13,247.099170374973
glasses_16,glasses_14,420.437866991069
glasses_16,glasses_15,198.16155025635
glasses_2,glasses_1,930.178477497733
glasses_3,glasses_1,460.525786465861
glasses_3,glasses_2,883.232698670062
glasses_4,glasses_1,411.753567076231
